step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,origin_is_merchant,dest_is_merchant,amount_z,is_suspicious
8,TRANSFER,225559.92,C1915356334,420.0,0.0,C696705647,227361.57,0.0,0,0,False,False,0.1509088287013438,True
8,TRANSFER,1470731.68,C1026591449,88053.83,0.0,C489712935,1643137.49,3463421.36,0,0,False,False,3.767454946284295,True
8,TRANSFER,3989315.7,C1856743149,0.0,0.0,C1787868648,11138761.17,15128076.87,0,0,False,False,11.082570460418236,True
8,TRANSFER,638407.35,C2133665162,0.0,0.0,C1526401615,927391.48,1603463.65,0,0,False,False,1.3500058674268278,True
8,TRANSFER,207449.82,C2006273067,0.0,0.0,C596299019,579138.0,644344.55,0,0,False,False,0.0983088469574284,True
8,TRANSFER,348860.36,C1802651387,0.0,0.0,C75629578,614984.46,707849.71,0,0,False,False,0.5090294847450285,True
8,TRANSFER,784139.62,C920370090,0.0,0.0,C831467165,7203476.43,8605094.93,0,0,False,False,1.77327877820586,True
8,TRANSFER,395436.96,C725529429,0.0,0.0,C851772371,403392.02,729460.09,0,0,False,False,0.6443091524273523,True
8,TRANSFER,224742.96,C106862590,0.0,0.0,C824197891,872781.79,1577892.84,0,0,False,False,0.1485360046371194,True
8,TRANSFER,573317.74,C1832090228,0.0,0.0,C1491213790,1324245.9,1679978.85,0,0,False,False,1.1609559837862862,True
8,TRANSFER,1396629.2,C860473500,20936.0,0.0,C1892646174,3276.43,1198562.17,0,0,False,False,3.5522275817098943,True
8,TRANSFER,1299385.72,C1228878397,13829.53,0.0,C1377194794,2097892.44,3397278.16,0,0,False,False,3.2697882096073214,True
8,TRANSFER,1752502.35,C99212390,21988.0,0.0,C1014935920,0.0,1294133.47,0,0,False,False,4.585845352630523,True
8,TRANSFER,240520.04,C1529226348,41039.0,0.0,C251966229,110688.85,85234.9,0,0,False,False,0.19435983332786622,True
8,TRANSFER,1115698.3,C267410253,925.0,0.0,C620638596,78506.95,2220757.82,0,0,False,False,2.7362762500606093,True
8,TRANSFER,777312.94,C684613992,30702.0,0.0,C1289493889,334625.01,1734515.95,0,0,False,False,1.7534509891063215,True
8,TRANSFER,203792.03,C797698024,30510.0,0.0,C824208363,0.0,435481.04,0,0,False,False,0.0876849582310781,True
8,TRANSFER,1018048.73,C210853173,668811.71,0.0,C1359484306,6517999.88,7364724.84,0,0,False,False,2.4526574075748586,True
8,TRANSFER,454235.81,C2085965800,0.0,0.0,C1511785794,1574125.5,1949682.33,0,0,False,False,0.8150878028248223,True
8,TRANSFER,238639.04,C576665980,0.0,0.0,C1482979717,254381.56,2581338.81,0,0,False,False,0.188896552304553,True
8,TRANSFER,1166984.8,C1284184132,0.0,0.0,C1019670582,1253798.18,2098492.52,0,0,False,False,2.885235613272812,True
8,TRANSFER,899485.82,C1249221653,0.0,0.0,C667346055,13342187.22,17132106.53,0,0,False,False,2.1082966971698642,True
8,TRANSFER,1293824.99,C1204219528,0.0,0.0,C1671386208,4883940.69,6214174.81,0,0,False,False,3.253637316101331,True
8,TRANSFER,745044.5,C1402701580,0.0,0.0,C932583850,7419591.02,9546432.01,0,0,False,False,1.6597287371637797,True
8,TRANSFER,512783.93,C896023646,0.0,0.0,C2040657244,692317.81,1780771.13,0,0,False,False,0.9851382190644106,True
8,TRANSFER,544254.16,C1689642511,0.0,0.0,C1273939873,1035299.35,1525464.32,0,0,False,False,1.0765421054856241,True
8,TRANSFER,1065116.45,C351790783,0.0,0.0,C932583850,8164635.52,9546432.01,0,0,False,False,2.589363511501823,True
8,TRANSFER,393624.48,C1132762793,17083.0,0.0,C715007517,0.0,262125.48,0,0,False,False,0.6390448847031976,True
8,TRANSFER,1166399.95,C1383567584,513354.0,0.0,C981198566,167889.43,1039842.77,0,0,False,False,2.883536942402804,True
8,TRANSFER,2299990.49,C933547567,0.0,0.0,C1141137903,11647036.93,14068690.23,0,0,False,False,6.17600035834613,True
8,TRANSFER,1403741.57,C211266380,0.0,0.0,C679235222,2371517.35,3763135.16,0,0,False,False,3.572885144735829,True
8,TRANSFER,374443.44,C1708840874,0.0,0.0,C874023329,2750039.26,3539577.27,0,0,False,False,0.5833344052564078,True
8,TRANSFER,477630.24,C197442401,0.0,0.0,C1398530689,1049061.6,1367406.0,0,0,False,False,0.8830358865410526,True
8,TRANSFER,870316.5,C436259200,0.0,0.0,C111210112,1162806.94,2033123.44,0,0,False,False,2.0235757017318257,True
8,TRANSFER,753764.96,C729603143,0.0,0.0,C306285887,791866.61,1458658.26,0,0,False,False,1.685056926229469,True
8,TRANSFER,372312.6,C413677829,0.0,0.0,C893339434,1026523.05,1686521.23,0,0,False,False,0.5771454750407156,True
8,TRANSFER,915574.65,C907642562,0.0,0.0,C1404112538,1069027.76,2658931.59,0,0,False,False,2.1550259899004933,True
8,TRANSFER,293357.07,C717817160,0.0,0.0,C593210287,2365611.65,2724575.25,0,0,False,False,0.3478226421142733,True
8,TRANSFER,935413.43,C1157020101,0.0,0.0,C897209100,4253394.45,5188807.88,0,0,False,False,2.2126468459875137,True
8,TRANSFER,345109.81,C1529434087,170939.01,0.0,C193625667,2204156.81,2526131.0,0,0,False,False,0.4981361787152639,True
8,TRANSFER,211139.07,C570058362,99625.0,0.0,C54274682,0.0,280343.64,0,0,False,False,0.1090241098576189,True
8,TRANSFER,1581351.88,C1454405786,55023.0,0.0,C366015139,2469674.42,4555236.24,0,0,False,False,4.08874640798292,True
8,TRANSFER,1465335.96,C762301980,10709.0,0.0,C265108079,2989985.52,4937135.42,0,0,False,False,3.7517833170003443,True
8,TRANSFER,1093039.12,C1107340752,52748.28,0.0,C566698125,1463576.36,2281735.27,0,0,False,False,2.670463667339802,True
8,TRANSFER,380531.59,C15387887,4420.23,0.0,C1379289710,59276.21,1820155.85,0,0,False,False,0.6010171667460859,True
8,TRANSFER,2157820.54,C559967637,0.0,0.0,C842729010,2183481.06,5291217.05,0,0,False,False,5.763074047915299,True
8,TRANSFER,508957.31,C1200052083,0.0,0.0,C142211154,788107.82,1297065.13,0,0,False,False,0.9740239710955478,True
8,TRANSFER,596083.23,C969275252,0.0,0.0,C185353840,1013932.51,1610015.74,0,0,False,False,1.227077339184174,True
8,TRANSFER,636813.22,C460011804,0.0,0.0,C2078250226,3643634.24,4572011.3,0,0,False,False,1.3453757875875432,True
8,TRANSFER,550230.59,C1245067245,0.0,0.0,C1532153384,2975046.24,3614408.95,0,0,False,False,1.0939003811933112,True
8,TRANSFER,208712.51,C1549666184,0.0,0.0,C2145319283,1065134.5,1062948.15,0,0,False,False,0.10197627402565136,True
8,TRANSFER,255399.46,C507471558,0.0,0.0,C711248671,1266632.69,1522032.15,0,0,False,False,0.2375764483857648,True
8,TRANSFER,474461.81,C391396628,0.0,0.0,C1945802665,702651.86,1471945.15,0,0,False,False,0.8738333222174504,True
8,TRANSFER,2418831.26,C1235321394,200370.18,0.0,C44870833,13684492.91,16103324.17,0,0,False,False,6.521168100790005,True
8,TRANSFER,1286256.56,C1479309873,0.0,0.0,C1149273771,5002520.18,6347068.5,0,0,False,False,3.2316551470448323,True
8,TRANSFER,2017469.57,C97341230,0.0,0.0,C1730752455,2769299.43,5008592.32,0,0,False,False,5.355430884170161,True
8,TRANSFER,1512938.65,C122861681,22291.0,0.0,C1754722089,2206776.43,3719715.07,0,0,False,False,3.8900432175509354,True
8,TRANSFER,642797.89,C1308103175,206368.0,0.0,C969409298,0.0,440978.22,0,0,False,False,1.3627579960095486,True
8,TRANSFER,1081819.16,C171774519,74896.47,0.0,C1427825258,8885.0,1364774.55,0,0,False,False,2.63787579144914,True
8,TRANSFER,1740645.78,C987552704,1005.0,0.0,C1311325237,1602613.64,5465400.62,0,0,False,False,4.551408471246905,True
8,TRANSFER,962963.16,C1975092921,5885.0,0.0,C1921483039,286751.61,1303166.51,0,0,False,False,2.2926638141461546,True
8,TRANSFER,503559.17,C942561250,56735.0,0.0,C1044117371,2777230.22,4393432.11,0,0,False,False,0.9583453130289937,True
8,TRANSFER,1099324.17,C490340692,19440.0,0.0,C1023535667,0.0,1355337.56,0,0,False,False,2.6887183161412764,True
8,TRANSFER,774926.6,C476384641,11449.0,0.0,C2067466390,403322.43,1178249.03,0,0,False,False,1.7465199704794352,True
8,TRANSFER,351811.41,C459545440,21006.0,0.0,C1847509784,0.0,502474.64,0,0,False,False,0.5176006785057136,True
8,TRANSFER,1120456.66,C49671098,52553.0,0.0,C1141049797,283832.21,1404288.87,0,0,False,False,2.750096695509887,True
8,TRANSFER,669111.25,C951761954,82427.0,0.0,C1271612900,0.0,669111.25,0,0,False,False,1.439183982371914,True
8,TRANSFER,1814125.23,C462903532,130738.38,0.0,C1761324386,11653.95,1512692.91,0,0,False,False,4.764826272835683,True
8,TRANSFER,270874.51,C421031474,78580.72,0.0,C346008447,1058067.4,1248456.29,0,0,False,False,0.28252304434526687,True
8,TRANSFER,414458.28,C218447375,594.0,0.0,C1935365522,197549.98,533977.04,0,0,False,False,0.6995557322223381,True
8,TRANSFER,577090.78,C392623940,21113.0,0.0,C1345063038,31831.51,881849.65,0,0,False,False,1.17191461102297,True
8,TRANSFER,251495.27,C444339338,314.0,0.0,C1232088827,29030.02,280525.29,0,0,False,False,0.2262369017943723,True
8,TRANSFER,1162106.18,C886477454,45008.0,0.0,C1664927413,0.0,819054.34,0,0,False,False,2.8710658779905383,True
8,TRANSFER,623591.43,C213471988,487772.0,0.0,C1060563153,35383.89,844861.56,0,0,False,False,1.30697368530087,True
8,TRANSFER,429170.69,C1637375841,0.0,0.0,C1749476584,1768923.73,2294866.91,0,0,False,False,0.7422872741469547,True
8,TRANSFER,512895.2,C1544739529,20832.0,0.0,C691586697,244424.4,1314539.3,0,0,False,False,0.9854613978413719,True
8,TRANSFER,1913327.42,C1247787414,181071.43,0.0,C1295301356,7549380.41,10308723.52,0,0,False,False,5.052954631207886,True
8,TRANSFER,309912.85,C1993402066,0.0,0.0,C1871196571,490470.31,916711.74,0,0,False,False,0.3959081703971805,True
8,TRANSFER,2324636.12,C128360667,0.0,0.0,C1696758742,11859082.89,14055266.39,0,0,False,False,6.247582496935497,True
8,TRANSFER,943041.88,C1510532588,397284.0,0.0,C115885991,3360743.36,4215505.1,0,0,False,False,2.2348033404703918,True
8,TRANSFER,323327.96,C1790559822,13981.0,0.0,C1634190383,0.0,323327.96,0,0,False,False,0.43487176204452754,True
8,TRANSFER,1577066.66,C2011290959,19961.0,0.0,C2041281014,0.0,1577066.66,0,0,False,False,4.076300176666215,True
8,TRANSFER,1334725.54,C571705503,37720.98,0.0,C1192937442,65857.77,1093089.7,0,0,False,False,3.372431148455437,True
8,TRANSFER,397309.69,C1840203058,209.0,0.0,C413177525,3246907.61,3489392.77,0,0,False,False,0.6497484136026789,True
8,TRANSFER,360910.94,C888604469,23041.0,0.0,C1523536343,394455.36,748485.22,0,0,False,False,0.5440298595636984,True
8,TRANSFER,240275.28,C790405938,12755.0,0.0,C1791017898,0.0,240275.28,0,0,False,False,0.19364893877004263,True
8,TRANSFER,542147.23,C734461922,71523.0,0.0,C390180783,0.0,317466.87,0,0,False,False,1.0704226208038325,True
8,TRANSFER,1955577.19,C84765832,20874.0,0.0,C1324196239,0.0,1955577.19,0,0,False,False,5.17566721317511,True
8,TRANSFER,828760.2,C226354560,102368.0,0.0,C1861188339,0.0,828760.2,0,0,False,False,1.9028772726041745,True
8,TRANSFER,746770.14,C944588113,759.0,0.0,C59941009,478591.21,1811949.96,0,0,False,False,1.6647407819617968,True
8,TRANSFER,366847.78,C1171902125,60757.96,0.0,C468897557,214591.89,581439.67,0,0,False,False,0.5612731478733459,True
8,TRANSFER,1296518.75,C995854925,0.0,0.0,C461640598,10385930.78,11547845.68,0,0,False,False,3.2614612224752597,True
8,TRANSFER,250004.89,C1453546898,80755.0,0.0,C634210724,0.0,250004.89,0,0,False,False,0.22190815922577825,True
8,TRANSFER,3498660.78,C1943414301,114630.25,0.0,C863811613,9107830.91,14247328.87,0,0,False,False,9.657485019997571,True
8,TRANSFER,384693.05,C1418746526,0.0,0.0,C288197656,1169849.71,3423141.07,0,0,False,False,0.6131039426351219,True
8,TRANSFER,358507.32,C481554332,0.0,0.0,C1627965794,1039938.03,1557376.47,0,0,False,False,0.5370486519436792,True
8,TRANSFER,1818639.19,C1091609880,0.0,0.0,C1413055366,2205195.57,4023834.75,0,0,False,False,4.777936869331162,True
8,TRANSFER,276305.76,C62162409,0.0,0.0,C2057394816,845105.89,1655161.56,0,0,False,False,0.29829786893743593,True
8,TRANSFER,258368.24,C1428581291,0.0,0.0,C910260446,377114.65,312827.84,0,0,False,False,0.24619913814461214,True
8,TRANSFER,1611830.58,C303494716,0.0,0.0,C424954008,1827276.49,4069257.89,0,0,False,False,4.177270439522132,True
8,TRANSFER,576611.33,C891986522,0.0,0.0,C1040847151,5330444.5,7984433.54,0,0,False,False,1.170522069775427,True
8,TRANSFER,504021.12,C1404566631,0.0,0.0,C313124964,7495955.93,7930883.53,0,0,False,False,0.9596870263031667,True
8,TRANSFER,202335.91,C1347600860,0.0,0.0,C59941009,1225361.35,1811949.96,0,0,False,False,0.0834557223120633,True
8,TRANSFER,243886.42,C1968204540,0.0,0.0,C1654583020,263179.75,224286.07,0,0,False,False,0.20413733464166803,True
8,TRANSFER,209989.71,C361246334,0.0,0.0,C1730752455,4786769.0,5008592.32,0,0,False,False,0.10568584474493661,True
8,TRANSFER,689263.94,C1239110692,0.0,0.0,C669419693,1895002.49,4692432.3,0,0,False,False,1.497716576122958,True
8,TRANSFER,867995.36,C505307059,12272.0,0.0,C2037251990,331166.23,1627896.92,0,0,False,False,2.0168340536114355,True
8,TRANSFER,2256769.88,C1965594220,199614.0,0.0,C97730845,20513924.23,23005385.41,0,0,False,False,6.050468014683703,True
8,TRANSFER,1137382.13,C1395906282,193.0,0.0,C2013854563,465172.56,2506046.99,0,0,False,False,2.7992559719913634,True
8,TRANSFER,704940.0,C354943856,21293.0,0.0,C849689177,53442.1,624094.23,0,0,False,False,1.5432469967068603,True
8,TRANSFER,589109.42,C468430240,35639.0,0.0,C220766773,16463.02,148770.89,0,0,False,False,1.2068222175291015,True
8,TRANSFER,788608.46,C443177750,52432.59,0.0,C1493513506,854092.87,1642701.33,0,0,False,False,1.7862583256637137,True
8,TRANSFER,860911.05,C457241866,110339.13,0.0,C767904468,0.0,313222.72,0,0,False,False,1.9962579896102302,True
8,TRANSFER,696571.67,C1499671928,0.0,0.0,C2123455914,17979799.39,20448938.33,0,0,False,False,1.5189415535990332,True
8,TRANSFER,230689.63,C1820450277,160477.0,0.0,C694632384,12434.0,935545.82,0,0,False,False,0.1658078437455225,True
8,TRANSFER,309709.19,C1554408970,249002.0,0.0,C1083962448,0.0,183271.08,0,0,False,False,0.3953166489653847,True
8,TRANSFER,1110601.55,C1925244990,15576.0,0.0,C2109236648,11663.39,1440213.37,0,0,False,False,2.7214729658737022,True
8,TRANSFER,1108300.48,C295530538,52188.03,0.0,C1768641212,1237508.23,3922199.3,0,0,False,False,2.714789610177628,True
8,TRANSFER,1159292.21,C384985104,0.0,0.0,C372017580,2687349.44,4122268.38,0,0,False,False,2.8628928270063954,True
8,TRANSFER,2919787.84,C177693000,0.0,0.0,C470217116,3901646.56,6821434.41,0,0,False,False,7.976174255504463,True
8,TRANSFER,346790.39,C1376008257,0.0,0.0,C1730752455,4996758.71,5008592.32,0,0,False,False,0.5030173487429938,True
8,TRANSFER,561630.42,C685903371,0.0,0.0,C24404443,1484210.2,2045840.62,0,0,False,False,1.127010681516542,True
8,TRANSFER,453146.92,C760562159,0.0,0.0,C2057394816,1121411.65,1655161.56,0,0,False,False,0.8119251701435487,True
8,TRANSFER,274532.5,C477751340,0.0,0.0,C1889395764,15313987.63,15766279.1,0,0,False,False,0.29314751396274136,True
8,TRANSFER,399409.09,C1875647954,0.0,0.0,C1303868418,8149595.3,10007761.88,0,0,False,False,0.6558460277336432,True
8,TRANSFER,1367837.58,C1474745462,0.0,0.0,C1303868418,8549004.39,10007761.88,0,0,False,False,3.46860359915995,True
8,TRANSFER,239131.13,C1354476892,0.0,0.0,C1013700132,4533235.68,4619940.36,0,0,False,False,0.1903258058711464,True
8,TRANSFER,470901.39,C55576559,0.0,0.0,C556281798,2620017.11,3058525.01,0,0,False,False,0.8634922403349277,True
8,TRANSFER,556306.49,C209561818,0.0,0.0,C1396755641,2110115.54,2666422.03,0,0,False,False,1.1115475631016307,True
8,TRANSFER,311490.59,C1842972743,0.0,0.0,C1348373832,442273.35,1072919.03,0,0,False,False,0.4004906462088352,True
8,TRANSFER,737675.44,C1795903214,33116.0,0.0,C1232925466,12013.86,1100798.45,0,0,False,False,1.6383256294244617,True
8,TRANSFER,832552.49,C813021970,690.0,0.0,C575233839,0.0,832552.49,0,0,False,False,1.9138918106115645,True
8,TRANSFER,868363.81,C1354792293,42247.0,0.0,C288197656,1554542.76,3423141.07,0,0,False,False,2.017904200285035,True
8,TRANSFER,757852.12,C1899000437,20495.0,0.0,C1570076320,636869.91,1352815.49,0,0,False,False,1.6969279010658567,True
8,TRANSFER,1221110.88,C734825677,1009135.32,0.0,C1563323185,0.0,1414942.24,0,0,False,False,3.042442410577614,True
8,TRANSFER,1000234.5,C1711302852,0.0,0.0,C288197656,2422906.57,3423141.07,0,0,False,False,2.400916767115562,True
8,TRANSFER,1224923.07,C1574819359,0.0,0.0,C451111351,11876905.22,13101828.29,0,0,False,False,3.0535147472518647,True
8,TRANSFER,1249360.1,C509831056,0.0,0.0,C1866827563,2706029.24,4057979.08,0,0,False,False,3.1244910163986677,True
8,TRANSFER,915014.91,C1205410349,0.0,0.0,C1028574311,4226203.65,5141218.55,0,0,False,False,2.1534002499111313,True
8,TRANSFER,1825682.27,C578423898,0.0,0.0,C492997256,2441647.04,3791280.72,0,0,False,False,4.79839318262711,True
8,TRANSFER,1117495.93,C295979812,0.0,0.0,C551495160,1178678.5,3086545.36,0,0,False,False,2.7414973866187897,True
8,TRANSFER,1354642.11,C343859559,0.0,0.0,C265845794,1394465.06,3060592.01,0,0,False,False,3.4302779421452243,True
8,TRANSFER,1913411.12,C1533723211,12795.0,0.0,C1423992712,11766827.31,13803333.72,0,0,False,False,5.053197734143374,True
8,TRANSFER,1148592.93,C481356117,389530.79,0.0,C1014923261,66499.19,1434633.69,0,0,False,False,2.8318172430685356,True
8,TRANSFER,409320.94,C1245149838,1026.0,0.0,C1646561071,0.0,289410.23,0,0,False,False,0.6846345561817704,True
8,TRANSFER,213477.88,C1675472964,1209987.61,996509.73,C2133732070,502518.99,1382579.26,0,0,False,False,0.11581707970883379,True
8,TRANSFER,262404.81,C1481350810,151.0,0.0,C1886938557,11056.79,273461.6,0,0,False,False,0.25792317657112757,True
8,TRANSFER,2537071.55,C490803833,16333133.1,13796061.54,C2009468024,23302.0,2604563.3,0,0,False,False,6.864591775722516,True
8,TRANSFER,1051448.32,C1015543092,41110.0,0.0,C211528162,0.0,842029.67,0,0,False,False,2.5496650344932226,True
8,TRANSFER,267095.19,C751957146,19023.0,0.0,C378841819,0.0,267095.19,0,0,False,False,0.27154617712728274,True
8,TRANSFER,795373.17,C910793470,252662.0,0.0,C421163163,37112.96,832486.12,0,0,False,False,1.8059061256484121,True
8,TRANSFER,875890.91,C2055936784,278.0,0.0,C675203915,4522236.63,5398127.54,0,0,False,False,2.039766328190713,True
8,TRANSFER,1130467.51,C1475702943,82599.8,0.0,C1907159141,1317638.57,2541785.35,0,0,False,False,2.7791727650645046,True
8,TRANSFER,1243206.07,C159582254,20821.0,0.0,C267527788,0.0,1258016.42,0,0,False,False,3.1066169093726708,True
8,TRANSFER,2148537.38,C1957610983,13288.0,0.0,C2027640578,197442.0,2345979.38,0,0,False,False,5.736111521671609,True
8,TRANSFER,258662.6,C277139645,30511.0,0.0,C804475266,1835594.85,2247459.18,0,0,False,False,0.24705409370124295,True
8,TRANSFER,1397530.26,C1613823294,45505.41,0.0,C1335946878,1616048.41,3529395.92,0,0,False,False,3.554844670491854,True
8,TRANSFER,1866308.05,C123355826,11579.0,0.0,C268402121,117743.03,1955672.96,0,0,False,False,4.916388957710202,True
8,TRANSFER,1743258.66,C1859900594,4497.0,0.0,C1286736411,124665.47,0.0,0,0,False,False,4.558997465250198,True
8,TRANSFER,295741.74,C2046791222,20371.0,0.0,C2145867337,58205.66,353947.41,0,0,False,False,0.35474881030027233,True
8,TRANSFER,1105114.76,C1047247558,142003.0,0.0,C464451704,223844.96,1110864.89,0,0,False,False,2.7055368278163368,True
8,TRANSFER,1762261.94,C913946255,9536.0,0.0,C954697228,0.0,1861444.59,0,0,False,False,4.614191648665779,True
8,TRANSFER,760875.27,C597939284,52470.0,0.0,C616563206,107499.93,868375.21,0,0,False,False,1.705708506076824,True
8,TRANSFER,519090.67,C1757915132,0.0,0.0,C1508456612,2075606.7,5975262.38,0,0,False,False,1.0034558655083077,True
8,TRANSFER,239490.4,C561650879,26671.0,0.0,C177368500,0.0,239490.4,0,0,False,False,0.1913692896421436,True
8,TRANSFER,376046.46,C1028457056,9040.0,0.0,C1325038895,1094170.55,1943673.08,0,0,False,False,0.5879903057061641,True
8,TRANSFER,1447770.26,C1176782876,1105677.41,0.0,C691636444,2991300.02,4439070.28,0,0,False,False,3.7007645208965627,True
8,TRANSFER,4199621.54,C892940485,0.0,0.0,C1014154376,10593010.6,14792632.14,0,0,False,False,11.693394439559091,True
8,TRANSFER,1306358.37,C688467531,0.0,0.0,C1044117371,3280789.39,4393432.11,0,0,False,False,3.2900399620938745,True
8,TRANSFER,2411727.13,C1973590042,0.0,0.0,C1816757085,11833362.06,14048634.13,0,0,False,False,6.50053447047839,True
8,TRANSFER,361036.16,C295848474,0.0,0.0,C1703397679,368634.21,0.0,0,0,False,False,0.5443935554965741,True
8,TRANSFER,281227.21,C1843527667,0.0,0.0,C712956349,1092605.63,1586820.55,0,0,False,False,0.3125920020539617,True
8,TRANSFER,476685.12,C234553202,0.0,0.0,C1149080047,1237033.28,1713718.4,0,0,False,False,0.8802908274444264,True
8,TRANSFER,2486178.89,C1813029891,0.0,0.0,C1728766751,4060845.2,6385532.2,0,0,False,False,6.716776303312133,True
8,TRANSFER,766006.13,C1508936576,4111650.2,3345644.07,C1920084587,0.0,1177138.65,0,0,False,False,1.7206108612449669,True
8,TRANSFER,1329152.78,C278315696,7146.0,0.0,C595383525,10122.0,1032700.7,0,0,False,False,3.3562453143483246,True
8,TRANSFER,1132559.98,C496854692,100309.0,0.0,C1298147262,207802.63,1144238.97,0,0,False,False,2.785250251318015,True
8,TRANSFER,254634.36,C6198558,19929.0,0.0,C1313534832,4351356.6,4605990.97,0,0,False,False,0.23535424939005137,True
8,TRANSFER,507162.09,C2141182018,596792.92,89630.83,C1067155425,185833.03,523650.14,0,0,False,False,0.9688098342754137,True
8,TRANSFER,1402121.81,C2048332259,24121.0,0.0,C1132795252,0.0,1280520.63,0,0,False,False,3.568180623698975,True
8,TRANSFER,1702964.79,C150437496,606840.98,0.0,C627675433,3486761.38,5189726.17,0,0,False,False,4.441965708032309,True
8,TRANSFER,277720.33,C1244524172,0.0,0.0,C1556875182,2617009.02,3585215.55,0,0,False,False,0.30240642472539353,True
8,TRANSFER,470791.0,C1830303265,0.0,0.0,C749013731,4235944.19,4369565.78,0,0,False,False,0.863171617478913,True
8,TRANSFER,227774.16,C422702580,0.0,0.0,C1167066016,839314.97,641979.14,0,0,False,False,0.15733999051583666,True
8,TRANSFER,537378.21,C713446420,0.0,0.0,C1289493889,1197137.74,1734515.95,0,0,False,False,1.056571213857633,True
8,TRANSFER,771743.64,C268080710,0.0,0.0,C842729010,4341301.6,5291217.05,0,0,False,False,1.7372752044156579,True
8,TRANSFER,1429743.36,C603918502,0.0,0.0,C1750956965,1454975.91,2884719.28,0,0,False,False,3.648406189860324,True
8,TRANSFER,228106.65,C892798816,0.0,0.0,C1880901678,278997.71,293199.16,0,0,False,False,0.15830569296530045,True
8,TRANSFER,440869.23,C764003110,0.0,0.0,C1034584766,6723541.14,7164410.37,0,0,False,False,0.7762651644087678,True
8,TRANSFER,798422.71,C758873122,0.0,0.0,C1621383518,881727.02,1190896.64,0,0,False,False,1.8147633792432203,True
8,TRANSFER,920927.83,C540697314,0.0,0.0,C716442925,1230033.26,4271358.73,0,0,False,False,2.170574063642322,True
8,TRANSFER,375447.28,C1137251632,0.0,0.0,C795982694,1038848.89,1556254.45,0,0,False,False,0.5862500139871057,True
8,TRANSFER,218065.68,C827904108,11016.0,0.0,C1494727044,4589743.5,4807809.17,0,0,False,False,0.12914214120737516,True
8,TRANSFER,238069.45,C1555566594,21031.0,0.0,C386312539,4166343.94,4173293.65,0,0,False,False,0.18724220342732337,True
8,TRANSFER,1250225.15,C1001704228,104189.0,0.0,C1535481925,0.0,750689.59,0,0,False,False,3.1270035157337106,True
8,TRANSFER,739036.42,C345009807,153677.97,0.0,C51626955,0.0,1129092.65,0,0,False,False,1.6422785354356841,True
8,TRANSFER,745332.64,C1587811612,1328941.92,583609.27,C256125761,475547.02,1319878.62,0,0,False,False,1.660565627006447,True
8,TRANSFER,1777216.66,C1770441600,0.0,0.0,C1040847151,6492500.41,7984433.54,0,0,False,False,4.657626969231947,True
8,TRANSFER,2757923.53,C1204680959,0.0,0.0,C885951223,5125006.92,7882930.45,0,0,False,False,7.506046550467413,True
8,TRANSFER,668102.2,C1600330147,192826.79,0.0,C1660095722,3138580.06,3806682.25,0,0,False,False,1.43625324142743,True
8,TRANSFER,2098681.75,C1840308630,21226.0,0.0,C762570948,641680.33,3572459.17,0,0,False,False,5.591308056873988,True
8,TRANSFER,1813989.65,C823075399,4706735.19,2892745.54,C111636207,286977.47,3763219.68,0,0,False,False,4.764432486742573,True
8,TRANSFER,567469.05,C365689272,20538.0,0.0,C2100440237,36786.9,835171.69,0,0,False,False,1.14396872323964,True
8,TRANSFER,579263.13,C538695536,0.0,0.0,C1655039175,123970.97,770625.63,0,0,False,False,1.1782241051914943,True
8,TRANSFER,1656886.99,C852957368,0.0,0.0,C1888439681,1819368.3,3476255.29,0,0,False,False,4.308134782813796,True
8,TRANSFER,2553307.07,C1198838728,0.0,0.0,C54142591,3532076.18,6085383.25,0,0,False,False,6.9117471230482055,True
8,TRANSFER,426154.73,C626154618,0.0,0.0,C1220911229,2036704.55,2261741.99,0,0,False,False,0.7335275521719031,True
8,TRANSFER,653333.89,C242998695,29863.0,0.0,C1859965144,345021.12,998355.01,0,0,False,False,1.3933593404335933,True
8,TRANSFER,214308.48,C14126182,55642.0,0.0,C1688894003,6047.86,172477.63,0,0,False,False,0.11822952054773012,True
8,TRANSFER,1959224.32,C13377673,283941.83,0.0,C382329720,2035.45,1961259.77,0,0,False,False,5.186260140404539,True
8,TRANSFER,890354.06,C265288246,19670.0,0.0,C216084411,195078.43,857333.79,0,0,False,False,2.081773905507211,True
8,TRANSFER,584480.9,C25929289,1629796.18,1045315.28,C1871196571,773127.39,916711.74,0,0,False,False,1.1933788865976682,True
8,TRANSFER,999529.08,C756483079,27358.0,0.0,C2087040347,0.0,1437775.77,0,0,False,False,2.3988679060313163,True
8,TRANSFER,1472463.84,C641821475,326973.36,0.0,C1759482496,1244938.01,2912335.58,0,0,False,False,3.772485928132962,True
8,TRANSFER,1296952.74,C1941030617,38355.11,0.0,C1320217924,1733565.64,2988080.45,0,0,False,False,3.2627217271702667,True
8,TRANSFER,2122141.21,C528237938,0.0,0.0,C1311325237,3343259.41,5465400.62,0,0,False,False,5.65944501733926,True
8,TRANSFER,231689.01,C1622890907,480.0,0.0,C824208363,203792.03,435481.04,0,0,False,False,0.16871049860415022,True
8,TRANSFER,3520997.05,C1893847755,245038.58,0.0,C257999182,11207460.83,14960679.69,0,0,False,False,9.722359724953764,True
